"Agency","Product_ID","Client_ID","Sales_Amount","Sales"
"101","1017","2003",186,40636
"101","1018","2003",108,16089
"101","1002","2003",344,29923
"101","1004","2003",388,36072
"101","1007","2003",298,25737
"101","1008","2003",1049,85074
"101","1016","2003",300,38567
"101","1017","2003",196,26857
"101","1018","2003",132,20852
"101","1002","2003",425,43382
"101","1004","2003",397,56618
"101","1007","2003",284,34983
"101","1008","2003",1617,118142
"101","1016","2003",479,34303
"101","1017","2003",188,40940
"101","1018","2003",146,14680
"101","1002","2003",191,21873
"101","1004","2003",275,32450
"101","1007","2003",98,14561
"101","1008","2003",740,136516
"101","1016","2003",283,54215
"101","1017","2003",237,16619
"101","1018","2003",101,12103
"101","1002","2003",148,20500
"101","1004","2003",278,39440
"101","1007","2003",90,11366
"101","1008","2003",644,61533
"101","1016","2003",378,31484
"101","1017","2003",123,15761
"101","1018","2003",58,6492
"101","1002","2003",185,25266
"101","1004","2003",311,23841
"101","1007","2003",133,22801
"101","1008","2003",914,65299
"101","1016","2003",203,34872
"101","1017","2003",54,11570
"101","1018","2003",104,11893
"101","1002","2003",180,29736
"101","1004","2003",232,27532
"101","1007","2003",125,15462
"101","1008","2003",1168,110365
"101","1016","2003",209,27789
"101","1017","2003",166,17505
"101","1018","2003",118,18262
"101","1002","2003",179,44641
"101","1004","2003",443,58551
"101","1007","2003",160,11310
"101","1008","2003",1483,132225
"101","1016","2003",535,46524
"101","1017","2003",316,24803
"101","1018","2003",140,10151
"101","1002","2003",186,50329
"101","1004","2003",359,33614
"101","1007","2003",127,20219
"101","1008","2003",779,99301
"101","1016","2003",541,43517
"101","1017","2003",266,30402
"101","1018","2003",165,10292
"101","1002","2003",300,24896
"101","1004","2003",512,58579
"101","1007","2003",205,26131
"101","1008","2003",645,52277
"101","1016","2003",441,40272
"101","1017","2003",185,35688
"101","1018","2003",78,7056
"101","1002","2003",311,41810
"101","1004","2003",551,74485
"101","1007","2003",356,47687
"101","1008","2003",1425,253366
"101","1016","2003",275,46802
"101","1017","2003",270,22798
"101","1018","2003",161,11171
"101","1002","2003",358,42128
"101","1004","2003",736,56755
"101","1007","2003",236,21848
"101","1008","2003",1597,134093
"101","1016","2003",385,53549
"101","1017","2003",275,30005
"101","1018","2003",84,11505
"102","1003","2011",1215,73775
"102","1004","2011",2403,182835
"102","1011","2011",650,44569
"102","1015","2011",1725,91616
"103","1018","2006",438,46694
"104","1007","2007",140,7383
"105","1002","2002",150,12440
"105","1004","2002",144,21996
"105","1007","2002",216,14389
"105","1008","2002",1181,67991
"105","1011","2002",119,18757
"105","1012","2002",487,22097
"105","1015","2002",47,4749
"105","1016","2002",8,1842
"105","1017","2002",134,19314
"105","1002","2002",319,57524
"105","1004","2002",311,44318
"105","1007","2002",170,31998
"105","1008","2002",751,153613
"105","1011","2002",261,17661
"105","1015","2002",109,8825
"105","1016","2002",171,40175
"105","1017","2002",165,23030
"105","1002","2002",195,21383
"105","1004","2002",239,19010
"105","1007","2002",238,21309
"105","1008","2002",982,93028
"105","1011","2002",161,13225
"105","1012","2002",132,7617
"105","1015","2002",31,2930
"105","1016","2002",120,10514
"105","1017","2002",122,14588
"106","1002","2005",130,27943
"106","1004","2005",168,20670
"106","1007","2005",174,33518
"106","1008","2005",416,40351
"106","1011","2005",99,12416
"106","1012","2005",153,4869
"106","1015","2005",149,17925
"106","1016","2005",253,15864
"106","1017","2005",145,23039
"106","1002","2005",171,23011
"106","1004","2005",135,14356
"106","1007","2005",176,23177
"106","1008","2005",699,53905
"106","1011","2005",153,12724
"106","1012","2005",221,20320
"106","1015","2005",126,11610
"106","1016","2005",401,23170
"106","1017","2005",216,18801
"107","1002","2001",139,17132
"107","1004","2001",293,35128
"107","1007","2001",90,8960
"107","1008","2001",941,79133
"107","1012","2001",25,1379
"107","1016","2001",633,63866
"107","1017","2001",294,21974
"107","1018","2001",284,24216
"107","1004","2001",567,40386
"107","1007","2001",193,20557
"107","1008","2001",808,70635
"107","1012","2001",298,21755
"107","1016","2001",817,98053
"107","1017","2001",207,24872
"107","1018","2001",181,13524
"107","1002","2001",273,26183
"107","1004","2001",325,36742
"107","1007","2001",200,22915
"107","1008","2001",882,71634
"107","1012","2001",12,312
"107","1016","2001",310,20255
"107","1017","2001",153,10783
"107","1018","2001",205,16142
"107","1004","2001",145,19613
"107","1007","2001",101,13966
"107","1008","2001",457,58052
"107","1012","2001",125,4810
"107","1016","2001",533,64724
"107","1017","2001",123,17810
"107","1018","2001",175,13655
"107","1002","2001",254,25285
"107","1004","2001",318,29001
"107","1007","2001",108,18530
"107","1008","2001",652,127136
"107","1012","2001",170,7622
"107","1016","2001",486,58187
"107","1017","2001",172,20496
"107","1018","2001",245,24539
"107","1002","2001",73,7892
"107","1004","2001",262,22365
"107","1007","2001",54,8865
"107","1008","2001",879,60107
"107","1012","2001",215,12268
"107","1016","2001",704,67056
"107","1017","2001",227,31226
"107","1018","2001",180,29317
"107","1004","2001",256,40502
"107","1007","2001",170,13196
"107","1008","2001",748,48010
"107","1012","2001",300,17485
"107","1016","2001",538,52570
"107","1017","2001",127,15752
"107","1018","2001",263,31474
"107","1004","2001",195,17713
"107","1007","2001",81,10547
"107","1008","2001",407,42347
"107","1012","2001",314,21777
"107","1016","2001",461,60351
"107","1017","2001",248,35093
"107","1018","2001",153,36263
"107","1004","2001",172,17408
"107","1007","2001",66,5611
"107","1008","2001",361,33583
"107","1012","2001",0,0
"107","1016","2001",216,41998
"107","1017","2001",116,13197
"107","1018","2001",256,21756
"107","1004","2001",119,26015
"107","1007","2001",78,5990
"107","1008","2001",478,56090
"107","1012","2001",3,172
"107","1016","2001",277,38980
"107","1017","2001",91,22264
"107","1018","2001",137,13889
"108","1001","2009",166,49158
"108","1002","2009",273,27147
"108","1003","2009",146,17235
"108","1004","2009",379,27774
"108","1006","2009",217,62037
"108","1007","2009",155,12571
"108","1018","2009",311,15135
"109","1002","2007",1237,86919
"109","1007","2007",940,72983
"109","1011","2007",870,31145
"110","1001","2010",153,21127
"110","1002","2010",96,7698
"110","1003","2010",72,5247
"110","1004","2010",281,15385
"110","1006","2010",621,110400
"110","1007","2010",129,5399
"110","1010","2010",208,14144
"110","1011","2010",467,33502
"110","1015","2010",541,32266
"111","1002","2008",251,37925
"111","1004","2008",275,34639
"111","1007","2008",142,32676
"111","1008","2008",563,71660
"111","1011","2008",176,12653
"111","1012","2008",197,17258
"111","1015","2008",150,11076
"111","1017","2008",318,26512
"111","1002","2008",197,26602
"111","1004","2008",206,26854
"111","1007","2008",112,17420
"111","1008","2008",695,111992
"111","1011","2008",65,11296
"111","1012","2008",57,2668
"111","1015","2008",78,6895
"111","1017","2008",170,19232
"111","1002","2008",141,22935
"111","1004","2008",170,15856
"111","1007","2008",133,17732
"111","1008","2008",444,42301
"111","1011","2008",126,9847
"111","1012","2008",151,7511
"111","1017","2008",189,17897
"111","1002","2008",409,57937
"111","1004","2008",164,28376
"111","1007","2008",245,33842
"111","1008","2008",884,83530
"111","1011","2008",154,19620
"111","1012","2008",67,2931
"111","1015","2008",26,2104
"111","1017","2008",303,24328
"111","1002","2008",155,28318
"111","1004","2008",107,13159
"111","1007","2008",82,9248
"111","1008","2008",399,60796
"111","1011","2008",30,3421
"111","1012","2008",102,8677
"111","1015","2008",58,5147
"111","1017","2008",147,13470
"113","1008","2004",1,109
"113","1017","2004",0,0
"113","1018","2004",2,65
"114","1002","2004",243,32433
"114","1004","2004",398,41325
"114","1008","2004",758,118007
"114","1012","2004",290,10844
"114","1016","2004",341,66135
"114","1017","2004",138,23896
"114","1018","2004",175,33090
"114","1002","2004",165,18581
"114","1004","2004",266,17559
"114","1008","2004",405,51073
"114","1012","2004",180,19790
"114","1016","2004",438,23455
"114","1017","2004",247,45497
"114","1018","2004",271,26487
"114","1002","2004",226,21800
"114","1004","2004",205,22335
"114","1008","2004",586,64661
"114","1012","2004",186,12935
"114","1016","2004",280,30686
"114","1017","2004",126,15526
"114","1018","2004",196,15387
"114","1002","2004",359,28633
"114","1004","2004",266,34577
"114","1008","2004",719,131895
"114","1012","2004",343,13433
"114","1016","2004",220,38447
"114","1017","2004",164,17930
"114","1018","2004",198,15746
"101","1002","2003",544,97324
"101","1004","2003",896,74866
"101","1007","2003",214,15684
"101","1008","2003",837,64565
"101","1016","2003",903,80637
"101","1017","2003",270,23665
"101","1018","2003",95,10770
"101","1002","2003",415,45029
"101","1004","2003",465,51793
"101","1007","2003",172,24279
"101","1008","2003",1416,199928
"101","1016","2003",868,65376
"101","1017","2003",384,27787
"101","1018","2003",133,11092
"101","1002","2003",452,81860
"101","1004","2003",559,90166
"101","1007","2003",243,27404
"101","1008","2003",1009,62344
"101","1016","2003",577,86644
"101","1017","2003",250,38409
"101","1018","2003",94,16410
"101","1002","2003",353,28906
"101","1004","2003",547,48359
"101","1007","2003",293,25747
"101","1008","2003",1226,124574
"101","1016","2003",264,41287
"101","1017","2003",228,28450
"101","1018","2003",126,16795
"101","1002","2003",316,38485
"101","1004","2003",293,65839
"101","1007","2003",160,9771
"101","1008","2003",1167,110319
"101","1016","2003",470,35702
"101","1017","2003",164,20274
"101","1018","2003",139,11694
"101","1002","2003",262,34986
"101","1004","2003",475,50884
"101","1007","2003",153,23453
"101","1008","2003",1596,228914
"101","1016","2003",420,43117
"101","1017","2003",275,28758
"101","1018","2003",162,19437
"101","1002","2003",173,15288
"101","1004","2003",225,23658
"101","1007","2003",86,5140
"101","1008","2003",617,58635
"101","1016","2003",360,46344
"101","1017","2003",181,15235
"101","1018","2003",62,5157
"101","1002","2003",194,30227
"101","1004","2003",447,28505
"101","1007","2003",30,4280
"101","1008","2003",736,89966
"101","1016","2003",454,30556
"101","1017","2003",115,23471
"101","1018","2003",37,6173
"101","1002","2003",93,21921
"101","1004","2003",259,19749
"101","1007","2003",113,13373
"101","1008","2003",574,90187
"101","1016","2003",256,20199
"101","1017","2003",103,14800
"101","1018","2003",28,3127
"101","1002","2003",124,18466
"101","1004","2003",206,31081
"101","1007","2003",101,15057
"101","1008","2003",1470,142724
"101","1016","2003",207,26390
"101","1017","2003",199,16633
"101","1018","2003",106,15602
"101","1002","2003",306,34831
"101","1004","2003",513,40299
"101","1007","2003",145,24275
"101","1008","2003",2164,148165
"101","1016","2003",373,31206
"101","1017","2003",275,25048
"101","1018","2003",146,14574
"101","1002","2003",192,14018
"101","1004","2003",208,24843
"101","1007","2003",98,12976
"101","1008","2003",1421,136614
"101","1016","2003",475,53693
"101","1017","2003",236,15041
"101","1018","2003",107,9258
"101","1002","2003",210,43141
"101","1004","2003",376,73153
"101","1007","2003",291,18414
"101","1008","2003",800,90847
"101","1016","2003",360,40295
"101","1017","2003",242,21177
"101","1018","2003",100,6516
"101","1002","2003",395,62974
"101","1004","2003",607,48583
"101","1007","2003",379,41250
"101","1008","2003",2844,293681
"101","1016","2003",595,48736
"101","1017","2003",194,37164
"101","1018","2003",147,13912
"101","1002","2003",232,34492
"101","1004","2003",642,50979
"101","1007","2003",251,19342
"101","1008","2003",1330,117578
"101","1016","2003",346,73502
"101","1017","2003",235,23344
"101","1018","2003",79,7280
"102","1003","2011",1027,78347
"102","1004","2011",1927,139579
"102","1015","2011",1113,148540
"103","1018","2006",495,51576
"104","1007","2007",123,7975
"105","1002","2002",144,21335
"105","1004","2002",307,48679
"105","1007","2002",187,26649
"105","1008","2002",263,38702
"105","1011","2002",173,11880
"105","1012","2002",420,27991
"105","1015","2002",63,5120
"105","1016","2002",125,22588
"105","1017","2002",155,17124
"105","1002","2002",315,31620
"105","1004","2002",537,41872
"105","1007","2002",192,20485
"105","1008","2002",376,44622
"105","1011","2002",256,28285
"105","1015","2002",90,11908
"105","1016","2002",419,43292
"105","1017","2002",197,20331
"105","1002","2002",258,30522
"105","1004","2002",227,33000
"105","1007","2002",176,15655
"105","1008","2002",205,30439
"105","1011","2002",186,16295
"105","1012","2002",246,7651
"105","1015","2002",33,3966
"105","1016","2002",147,17248
"105","1017","2002",186,17644
"106","1002","2005",162,38469
"106","1004","2005",178,20927
"106","1007","2005",217,14696
"106","1008","2005",442,45647
"106","1011","2005",226,14636
"106","1012","2005",183,6597
"106","1015","2005",156,12387
"106","1016","2005",174,44589
"106","1017","2005",234,29012
"106","1002","2005",188,22681
"106","1004","2005",222,23881
"106","1007","2005",247,11892
"106","1008","2005",675,52805
"106","1011","2005",176,15206
"106","1012","2005",364,22017
"106","1015","2005",141,15628
"106","1016","2005",244,26585
"106","1017","2005",318,25707
"107","1002","2001",187,22819
"107","1004","2001",319,37593
"107","1007","2001",67,6940
"107","1008","2001",791,87753
"107","1012","2001",185,11433
"107","1016","2001",540,41728
"107","1017","2001",254,15823
"107","1018","2001",236,22535
"107","1004","2001",385,52373
"107","1007","2001",148,15165
"107","1008","2001",707,64183
"107","1012","2001",379,19005
"107","1016","2001",680,85949
"107","1017","2001",195,38392
"107","1018","2001",133,24180
"107","1002","2001",211,23624
"107","1004","2001",371,57330
"107","1007","2001",226,17071
"107","1008","2001",1427,127419
"107","1016","2001",270,33849
"107","1017","2001",147,20409
"107","1018","2001",178,27107
"107","1004","2001",301,33013
"107","1007","2001",147,18231
"107","1008","2001",518,62625
"107","1012","2001",240,7683
"107","1016","2001",527,67655
"107","1017","2001",143,17734
"107","1018","2001",187,25228
"107","1002","2001",257,12734
"107","1004","2001",419,33613
"107","1007","2001",166,22822
"107","1008","2001",638,67696
"107","1012","2001",147,6897
"107","1016","2001",693,54066
"107","1017","2001",203,18304
"107","1018","2001",317,46436
"107","1002","2001",133,13838
"107","1004","2001",164,17016
"107","1007","2001",144,13370
"107","1008","2001",782,54288
"107","1012","2001",339,25917
"107","1016","2001",679,76500
"107","1017","2001",194,21115
"107","1018","2001",231,28385
"107","1004","2001",266,26809
"107","1007","2001",122,20893
"107","1008","2001",898,90916
"107","1012","2001",331,28825
"107","1016","2001",627,32733
"107","1017","2001",151,18411
"107","1018","2001",251,27226
"107","1004","2001",234,26072
"107","1007","2001",73,6255
"107","1008","2001",492,36645
"107","1012","2001",385,21464
"107","1016","2001",534,84175
"107","1017","2001",307,25486
"107","1018","2001",189,26153
"107","1004","2001",213,24656
"107","1007","2001",82,8954
"107","1008","2001",471,67370
"107","1012","2001",43,3627
"107","1016","2001",519,74637
"107","1017","2001",138,19080
"107","1018","2001",157,19400
"107","1004","2001",207,29152
"107","1007","2001",82,9277
"107","1008","2001",540,83480
"107","1016","2001",201,17615
"107","1017","2001",128,11356
"107","1018","2001",83,17390
"108","1001","2009",121,38542
"108","1002","2009",312,23788
"108","1003","2009",136,13595
"108","1004","2009",396,32760
"108","1006","2009",201,73800
"108","1007","2009",104,9006
"108","1018","2009",198,13739
"109","1002","2007",1282,127240
"109","1007","2007",1127,86102
"109","1011","2007",1055,101544
"110","1002","2010",261,11033
"110","1004","2010",206,8298
"110","1006","2010",689,86731
"110","1007","2010",82,2975
"110","1010","2010",349,17597
"110","1015","2010",582,46691
"111","1002","2008",288,26833
"111","1007","2008",123,24996
"111","1008","2008",478,41873
"111","1011","2008",244,22078
"111","1012","2008",364,11928
"111","1015","2008",116,8931
"111","1017","2008",298,31392
"111","1002","2008",149,26676
"111","1007","2008",252,27391
"111","1008","2008",625,71042
"111","1011","2008",108,9785
"111","1012","2008",179,13113
"111","1017","2008",258,14545
"111","1002","2008",392,39743
"111","1007","2008",169,18446
"111","1008","2008",442,50783
"111","1011","2008",78,6709
"111","1012","2008",164,9431
"111","1015","2008",7,1250
"111","1017","2008",230,19109
"111","1002","2008",159,23238
"111","1004","2008",165,24123
"111","1007","2008",79,9618
"111","1008","2008",550,75439
"111","1011","2008",75,8796
"111","1012","2008",120,5230
"111","1015","2008",55,7458
"111","1017","2008",182,19545
"112","1018","2012",3028,256825
"113","1008","2004",55,3123
"113","1017","2004",8,774
"113","1018","2004",0,0
"114","1002","2004",230,45222
"114","1004","2004",274,34888
"114","1008","2004",937,102695
"114","1012","2004",166,11856
"114","1016","2004",494,70027
"114","1017","2004",202,16786
"114","1018","2004",167,17833
"114","1002","2004",281,26387
"114","1004","2004",150,19473
"114","1008","2004",395,50952
"114","1012","2004",275,11251
"114","1016","2004",240,39446
"114","1017","2004",319,36160
"114","1018","2004",293,23540
"114","1002","2004",191,28125
"114","1004","2004",261,20921
"114","1008","2004",725,54815
"114","1012","2004",276,9351
"114","1016","2004",283,31542
"114","1017","2004",245,23838
"114","1018","2004",153,25165
"114","1002","2004",401,55736
"114","1004","2004",424,43828
"114","1008","2004",493,87523
"114","1012","2004",369,29237
"114","1016","2004",259,29864
"114","1017","2004",256,31471
"114","1018","2004",251,20972
"101","1002","2003",393,76687
"101","1004","2003",676,60749
"101","1007","2003",189,22276
"101","1008","2003",754,111859
"101","1016","2003",447,58599
"101","1017","2003",169,24572
"101","1018","2003",91,6135
"101","1002","2003",296,57855
"101","1004","2003",408,61720
"101","1007","2003",283,31356
"101","1008","2003",2170,148552
"101","1016","2003",810,75054
"101","1017","2003",249,41170
"101","1018","2003",142,22210
"101","1002","2003",562,91199
"101","1004","2003",390,61738
"101","1007","2003",285,31949
"101","1008","2003",945,93968
"101","1016","2003",632,72054
"101","1017","2003",358,34597
"101","1018","2003",94,6748
"101","1002","2003",257,57719
"101","1004","2003",580,98750
"101","1007","2003",197,14051
"101","1008","2003",1766,143858
"101","1016","2003",457,26011
"101","1017","2003",306,22670
"101","1018","2003",232,28507
"101","1002","2003",335,29142
"101","1004","2003",452,56071
"101","1007","2003",257,19143
"101","1008","2003",1184,150491
"101","1016","2003",340,53986
"101","1017","2003",230,20714
"101","1018","2003",130,8756
"101","1002","2003",235,48985
"101","1004","2003",381,42774
"101","1007","2003",227,20655
"101","1008","2003",1273,113039
"101","1016","2003",382,30074
"101","1017","2003",223,26868
"101","1018","2003",90,17206
"101","1002","2003",222,21173
"101","1004","2003",181,25667
"101","1007","2003",59,10111
"101","1008","2003",1042,68589
"101","1016","2003",457,49846
"101","1017","2003",183,21482
"101","1018","2003",133,12152
"101","1002","2003",188,20315
"101","1004","2003",361,20471
"101","1007","2003",41,4636
"101","1008","2003",787,146044
"101","1016","2003",406,19452
"101","1017","2003",99,13245
"101","1018","2003",47,4942
"101","1002","2003",176,19242
"101","1004","2003",229,28368
"101","1007","2003",74,9384
"101","1008","2003",944,86778
"101","1016","2003",161,23319
"101","1017","2003",151,12244
"101","1018","2003",29,3381
"101","1002","2003",192,18289
"101","1004","2003",177,26725
"101","1007","2003",83,12925
"101","1008","2003",1560,138420
"101","1016","2003",323,17384
"101","1017","2003",177,17003
"101","1018","2003",146,11374
"101","1002","2003",276,42695
"101","1004","2003",298,40096
"101","1007","2003",155,20545
"101","1008","2003",1552,315886
"101","1016","2003",298,36081
"101","1017","2003",225,21918
"101","1018","2003",96,14057
"101","1002","2003",177,20271
"101","1004","2003",390,46862
"101","1007","2003",177,14746
"101","1008","2003",1720,143284
"101","1016","2003",832,88927
"101","1017","2003",211,28508
"101","1018","2003",119,16145
"101","1002","2003",379,56147
"101","1004","2003",516,42240
"101","1007","2003",163,23168
"101","1008","2003",1006,61013
"101","1016","2003",406,54522
"101","1017","2003",204,20612
"101","1018","2003",122,12348
"101","1002","2003",553,99367
"101","1004","2003",692,72036
"101","1007","2003",368,41618
"101","1008","2003",2826,232039
"101","1016","2003",512,42778
"101","1017","2003",251,28185
"101","1018","2003",191,21043
"101","1002","2003",245,45900
"101","1004","2003",387,58431
"101","1007","2003",219,22323
"101","1008","2003",1620,175916
"101","1016","2003",304,70619
"101","1017","2003",265,23569
"101","1018","2003",85,12042
"102","1003","2011",1088,86354
"102","1004","2011",1842,171538
"102","1011","2011",461,28555
"102","1015","2011",1494,62104
"103","1011","2006",428,32178
"103","1018","2006",1232,110545
"104","1018","2007",173,9891
"105","1002","2002",81,17031
"105","1004","2002",213,12417
"105","1007","2002",166,22944
"105","1008","2002",304,69480
"105","1011","2002",90,14222
"105","1012","2002",500,16607
"105","1015","2002",69,5307
"105","1016","2002",72,11080
"105","1017","2002",197,27909
"105","1002","2002",322,39601
"105","1004","2002",379,37717
"105","1007","2002",187,32074
"105","1008","2002",541,69461
"105","1011","2002",226,27980
"105","1015","2002",77,10915
"105","1016","2002",440,50131
"105","1017","2002",229,13651
"105","1002","2002",157,20198
"105","1004","2002",206,26993
"105","1007","2002",246,31340
"105","1008","2002",750,65056
"105","1011","2002",121,16869
"105","1012","2002",159,7527
"105","1015","2002",114,11475
"105","1016","2002",190,13354
"105","1017","2002",210,14435
"106","1002","2005",163,30371
"106","1004","2005",183,16147
"106","1007","2005",250,16931
"106","1008","2005",365,54240
"106","1011","2005",113,18328
"106","1012","2005",122,5511
"106","1015","2005",116,17491
"106","1016","2005",160,26877
"106","1017","2005",241,22994
"106","1002","2005",191,38916
"106","1004","2005",242,15096
"106","1007","2005",224,22038
"106","1008","2005",578,93053
"106","1011","2005",130,22398
"106","1012","2005",340,22244
"106","1015","2005",203,27322
"106","1016","2005",237,29760
"106","1017","2005",252,30629
"107","1002","2001",183,34064
"107","1004","2001",239,26597
"107","1007","2001",224,14659
"107","1008","2001",1381,150028
"107","1012","2001",210,4726
"107","1016","2001",785,88462
"107","1017","2001",190,31553
"107","1018","2001",247,41971
"107","1004","2001",611,59412
"107","1007","2001",243,24614
"107","1008","2001",538,116282
"107","1012","2001",296,13318
"107","1016","2001",746,71838
"107","1017","2001",378,34770
"107","1018","2001",180,20190
"107","1002","2001",216,25248
"107","1004","2001",168,18803
"107","1007","2001",197,14441
"107","1008","2001",917,99767
"107","1016","2001",317,52285
"107","1017","2001",148,15867
"107","1018","2001",104,12309
"107","1004","2001",279,31617
"107","1007","2001",184,23198
"107","1008","2001",652,78756
"107","1012","2001",219,8529
"107","1016","2001",435,48132
"107","1017","2001",158,16101
"107","1018","2001",179,19090
"107","1002","2001",137,10729
"107","1004","2001",249,47763
"107","1007","2001",196,17601
"107","1008","2001",940,98619
"107","1012","2001",84,7125
"107","1016","2001",685,36662
"107","1017","2001",341,34391
"107","1018","2001",294,19879
"107","1002","2001",65,12446
"107","1004","2001",245,23563
"107","1007","2001",93,14010
"107","1008","2001",518,42801
"107","1012","2001",247,15935
"107","1016","2001",607,71420
"107","1017","2001",242,18138
"107","1018","2001",207,12183
"107","1004","2001",430,42625
"107","1007","2001",164,24413
"107","1008","2001",1093,84645
"107","1012","2001",290,32109
"107","1016","2001",380,54922
"107","1017","2001",261,18288
"107","1018","2001",236,23476
"107","1004","2001",245,26172
"107","1007","2001",58,8951
"107","1008","2001",612,62796
"107","1012","2001",263,16673
"107","1016","2001",742,98766
"107","1017","2001",259,16280
"107","1018","2001",240,27758
"107","1004","2001",280,25459
"107","1007","2001",142,10001
"107","1008","2001",402,35495
"107","1012","2001",130,7183
"107","1016","2001",533,40546
"107","1017","2001",304,22533
"107","1018","2001",232,23073
"107","1004","2001",108,11436
"107","1007","2001",111,11906
"107","1008","2001",503,57338
"107","1012","2001",15,1218
"107","1016","2001",186,26191
"107","1017","2001",77,8412
"107","1018","2001",92,13203
"108","1001","2009",113,35120
"108","1002","2009",314,23482
"108","1003","2009",203,11555
"108","1004","2009",202,11735
"108","1006","2009",270,37548
"108","1007","2009",63,6226
"108","1014","2009",906,30753
"108","1018","2009",113,11488
"109","1002","2007",726,124538
"109","1007","2007",1162,91902
"109","1011","2007",779,75718
"110","1002","2010",381,12167
"110","1004","2010",262,17465
"110","1006","2010",538,61144
"110","1007","2010",88,3735
"110","1010","2010",259,18579
"110","1015","2010",1168,56268
"112","1018","2012",3527,368609
"113","1008","2004",192,20944
"113","1017","2004",0,0
"113","1018","2004",0,0
"114","1002","2004",213,37970
"114","1004","2004",417,57137
"114","1008","2004",1325,144732
"114","1012","2004",104,6596
"114","1016","2004",624,57343
"114","1017","2004",105,12516
"114","1018","2004",184,12595
"114","1002","2004",201,14018
"114","1004","2004",201,20230
"114","1008","2004",527,60504
"114","1012","2004",160,6478
"114","1016","2004",398,42160
"114","1017","2004",338,19349
"114","1018","2004",174,11869
"114","1002","2004",160,21394
"114","1004","2004",206,18398
"114","1008","2004",626,59135
"114","1012","2004",245,8386
"114","1016","2004",317,41073
"114","1017","2004",143,22525
"114","1018","2004",203,15071
"114","1002","2004",338,33242
"114","1004","2004",328,29966
"114","1008","2004",698,68055
"114","1012","2004",195,11673
"114","1016","2004",316,47549
"114","1017","2004",174,24331
"114","1018","2004",228,20577
"101","1002","2003",736,97458
"101","1004","2003",781,78613
"101","1007","2003",106,20053
"101","1008","2003",909,155903
"101","1016","2003",501,47735
"101","1017","2003",228,22463
"101","1018","2003",123,12209
"101","1002","2003",456,71545
"101","1004","2003",479,48091
"101","1007","2003",260,29355
"101","1008","2003",1389,156858
"101","1016","2003",434,77988
"101","1017","2003",229,45795
"101","1018","2003",102,17007
"101","1002","2003",600,79068
"101","1004","2003",548,45314
"101","1007","2003",114,11485
"101","1008","2003",1262,161393
"101","1016","2003",678,69639
"101","1017","2003",251,64366
"101","1018","2003",115,12315
"101","1002","2003",391,65265
"101","1004","2003",725,50889
"101","1007","2003",287,36186
"101","1008","2003",1570,90806
"101","1016","2003",511,55090
"101","1017","2003",313,21276
"101","1018","2003",154,14296
"101","1002","2003",234,35439
"101","1004","2003",313,32770
"101","1007","2003",148,20845
"101","1008","2003",1195,103046
"101","1016","2003",388,51365
"101","1017","2003",211,28933
"101","1018","2003",198,27178
"101","1002","2003",360,37930
"101","1004","2003",466,39128
"101","1007","2003",115,24014
"101","1008","2003",1888,179598
"101","1016","2003",262,41792
"101","1017","2003",232,30621
"101","1018","2003",88,10744
"101","1002","2003",135,28469
"101","1004","2003",301,43439
"101","1007","2003",118,8796
"101","1008","2003",1147,83624
"101","1016","2003",340,32658
"101","1017","2003",175,19026
"101","1018","2003",101,11006
"101","1002","2003",175,29988
"101","1004","2003",440,32474
"101","1007","2003",40,6993
"101","1008","2003",797,70739
"101","1016","2003",470,24217
"101","1017","2003",139,13805
"101","1018","2003",51,7151
"101","1002","2003",160,25257
"101","1004","2003",305,24201
"101","1007","2003",121,15565
"101","1008","2003",890,136007
"101","1016","2003",269,28798
"101","1017","2003",168,16900
"101","1018","2003",77,5570
"101","1002","2003",131,22926
"101","1004","2003",347,26616
"101","1007","2003",119,9228
"101","1008","2003",1157,127396
"101","1016","2003",267,37692
"101","1017","2003",182,21647
"101","1018","2003",91,10425
"101","1002","2003",253,45764
"101","1004","2003",484,35572
"101","1007","2003",131,17712
"101","1008","2003",2495,193229
"101","1016","2003",468,42458
"101","1017","2003",190,17004
"101","1018","2003",68,10198
"101","1002","2003",169,47605
"101","1004","2003",284,59776
"101","1007","2003",172,10187
"101","1008","2003",1271,89497
"101","1016","2003",553,54507
"101","1017","2003",258,18044
"101","1018","2003",136,9496
"101","1002","2003",192,20381
"101","1004","2003",586,84020
"101","1007","2003",231,34049
"101","1008","2003",935,138648
"101","1016","2003",556,65161
"101","1017","2003",368,49854
"101","1018","2003",64,10920
"101","1002","2003",460,54297
"101","1004","2003",426,59812
"101","1007","2003",368,26614
"101","1008","2003",2685,195846
"101","1016","2003",453,61052
"101","1017","2003",249,26938
"101","1018","2003",138,17905
"101","1002","2003",415,31600
"101","1004","2003",367,79581
"101","1007","2003",263,19384
"101","1008","2003",2250,165188
"101","1016","2003",329,41400
"101","1017","2003",258,26070
"101","1018","2003",70,4980
"102","1003","2011",1925,143127
"102","1004","2011",3030,260671
"102","1011","2011",371,44166
"102","1015","2011",1052,75486
"103","1011","2006",909,142202
"103","1018","2006",1041,109815
"105","1002","2002",85,10410
"105","1004","2002",174,23321
"105","1007","2002",182,16101
"105","1008","2002",1337,111313
"105","1011","2002",132,14577
"105","1012","2002",305,17140
"105","1015","2002",101,8726
"105","1016","2002",73,4693
"105","1017","2002",111,12752
"105","1002","2002",387,37450
